Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_scaled,NO2(GT)_scaled,NOx(GT)_scaled,C6H6(GT)_scaled,pollution_score,hour,hour_weight,contextual_pollution_score,multi_pollutant_exposure,risk_level,exposure_trend,rising_exposure,high_exposure_flag,persistent_high_exposure,dominant_pollutant,alert,recommendation
2004-11-16 19:00:00,3.1,1101.0,275.0,14.5,1134.0,427.0,683.0,168.0,1283.0,1281.0,13.6,34.0,0.5251,0.25423728813559326,0.4911242603550296,0.2877454299255247,0.22641509433962265,0.3162716278787411,19,1.4,0.4427802790302375,2.4117275075235076,Very High,0.17441921338662514,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-16 20:00:00,3.2,1182.0,275.0,15.8,1175.0,461.0,637.0,171.0,1363.0,1463.0,13.4,40.4,0.6178,0.2627118644067797,0.5,0.3107650643195667,0.2468553459119497,0.3308758945843155,20,1.4,0.46322625241804166,2.575213936418219,Very High,0.16348642889471154,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-16 21:00:00,2.8,1144.0,275.0,13.2,1091.0,436.0,671.0,171.0,1295.0,1388.0,11.8,44.3,0.6121,0.22881355932203387,0.5,0.2938388625592417,0.20597484276729558,0.30829875198987966,21,1.4,0.4316182527858315,2.7398940954179842,Very High,0.16468015899976507,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-16 22:00:00,2.2,1046.0,275.0,7.8,890.0,300.0,791.0,142.0,1109.0,1195.0,10.7,47.5,0.6108,0.17796610169491525,0.41420118343195267,0.2017603249830738,0.12106918238993711,0.2315940440902186,22,1.0,0.2315940440902186,2.6880757758944114,Very High,-0.05181831952357285,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-16 23:00:00,1.8,990.0,275.0,6.1,817.0,277.0,849.0,134.0,1071.0,1111.0,10.2,49.4,0.6138,0.1440677966101695,0.3905325443786982,0.18618821936357483,0.09433962264150943,0.206268454446921,23,1.0,0.206268454446921,2.366748947739932,Very High,-0.3213268281544792,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-17 00:00:00,1.7,974.0,275.0,5.0,764.0,196.0,910.0,107.0,1029.0,992.0,9.5,51.0,0.6045,0.13559322033898302,0.31065088757396453,0.13134732566012186,0.0770440251572327,0.16658632444166305,0,0.8,0.13326905955333043,1.9087563423245808,Very High,-0.45799260541535136,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-17 01:00:00,1.6,953.0,275.0,5.3,778.0,277.0,885.0,121.0,1051.0,1019.0,7.7,57.9,0.6107,0.1271186440677966,0.3520710059171598,0.18618821936357483,0.08176100628930817,0.18905260079838426,1,0.8,0.15124208063870742,1.6172181439330509,Very High,-0.29153819839152995,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-17 02:00:00,1.1,868.0,275.0,2.9,647.0,131.0,1054.0,85.0,962.0,828.0,8.4,54.5,0.6022,0.0847457627118644,0.2455621301775148,0.0873392010832769,0.0440251572327044,0.11745409307529812,2,0.8,0.0939632744602385,1.2479551659752477,High,-0.36926297795780316,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-17 03:00:00,0.8,833.0,275.0,1.9,574.0,114.0,1150.0,76.5,930.0,752.0,7.9,55.4,0.593,0.059322033898305086,0.22041420118343194,0.07582938388625592,0.028301886792452827,0.09751788379540406,3,0.8,0.07801430703632325,0.8943512202257393,Moderate,-0.3536039457495084,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-17 04:00:00,0.7,786.0,275.0,1.2,522.0,97.0,1253.0,68.0,910.0,699.0,6.2,61.0,0.5824,0.05084745762711864,0.1952662721893491,0.06431956668923493,0.01729559748427673,0.08360981650463695,4,0.8,0.06688785320370956,0.7296450293392304,Moderate,-0.16470619088650895,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-17 05:00:00,0.8,834.0,275.0,1.6,551.0,105.0,1193.0,69.0,917.0,719.0,6.8,58.6,0.5813,0.059322033898305086,0.1982248520710059,0.06973595125253892,0.02358490566037736,0.08950379213245321,5,0.8,0.07160303370596258,0.5949796085982719,Low,-0.13466542074095844,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-17 06:00:00,0.9,845.0,275.0,2.0,583.0,138.0,1132.0,81.0,929.0,761.0,5.7,62.7,0.5801,0.06779661016949153,0.23372781065088757,0.09207853757616791,0.029874213836477988,0.10776541287490693,6,1.0,0.10776541287490693,0.5694759619198484,Low,-0.02550364667842353,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-17 07:00:00,1.2,929.0,275.0,4.0,713.0,183.0,987.0,92.0,1002.0,830.0,5.9,62.0,0.5811,0.09322033898305083,0.26627218934911245,0.12254570074475286,0.06132075471698113,0.13743472516177782,7,1.3,0.17866514271031117,0.5968990239914522,Low,0.027423062071603832,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-17 08:00:00,3.3,1234.0,275.0,15.4,1161.0,664.0,629.0,200.0,1386.0,1318.0,6.3,61.7,0.5926,0.2711864406779661,0.5857988165680473,0.4482058226134055,0.24056603773584906,0.3879702995459228,8,1.3,0.5043613894096997,1.0072971389409133,Moderate,0.4103981149494611,True,False,False,NO2,MODERATE: Short-term pollution spike,Short-term pollution spike mainly caused by NO2. Monitor air quality and avoid prolonged exposure.
2004-11-17 09:00:00,3.8,1270.0,275.0,19.0,1267.0,611.0,565.0,201.0,1434.0,1482.0,7.5,58.8,0.6117,0.3135593220338983,0.5887573964497042,0.41232227488151657,0.2971698113207547,0.4037716767071256,9,1.3,0.5249031797192633,1.4541860116238534,High,0.4468888726829401,True,False,False,NO2,MODERATE: Short-term pollution spike,Short-term pollution spike mainly caused by NO2. Monitor air quality and avoid prolonged exposure.
2004-11-17 10:00:00,3.2,1241.0,275.0,14.6,1135.0,600.0,622.0,213.0,1280.0,1474.0,11.4,45.4,0.6113,0.2627118644067797,0.6242603550295858,0.4048747461069736,0.2279874213836478,0.3816948188829033,10,1.3,0.4962032645477743,1.883501422967918,Very High,0.4293154113440645,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2004-11-17 11:00:00,3.2,1268.0,275.0,16.0,1180.0,739.0,593.0,200.0,1323.0,1632.0,14.1,39.2,0.6278,0.2627118644067797,0.5857988165680473,0.4989844278943805,0.25,0.40000937043764084,11,1.0,0.40000937043764084,2.211907759699596,Very High,0.3284063367316783,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 12:00:00,3.2,1248.0,275.0,14.4,1131.0,878.0,615.0,187.0,1296.0,1592.0,13.3,42.3,0.6448,0.2627118644067797,0.5473372781065088,0.5930941096817873,0.2248427672955975,0.40888995972822745,12,1.0,0.40888995972822745,2.5130323065529168,Very High,0.3011245468533206,True,True,True,NOx,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NOx. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 13:00:00,4.2,1317.0,275.0,19.0,1269.0,905.0,554.0,205.0,1446.0,1679.0,14.7,38.9,0.6462,0.3474576271186441,0.6005917159763313,0.6113744075829384,0.2971698113207547,0.46666278128956157,13,1.0,0.46666278128956157,2.8010299451321674,Very High,0.28799763857925065,True,True,True,NOx,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NOx. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 14:00:00,4.3,1308.0,275.0,20.3,1306.0,808.0,553.0,212.0,1471.0,1670.0,16.5,32.9,0.6127,0.3559322033898305,0.621301775147929,0.5457007447528774,0.31761006289308175,0.4620523035707671,14,1.0,0.4620523035707671,2.7587208592932346,Very High,-0.04230908583893278,False,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 15:00:00,4.0,1321.0,275.0,19.5,1281.0,858.0,557.0,198.0,1442.0,1650.0,17.4,32.7,0.6422,0.3305084745762712,0.5798816568047337,0.5795531482735273,0.3050314465408805,0.45001753295062275,15,1.0,0.45001753295062275,2.683835212524594,Very High,-0.07488564676864051,False,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 16:00:00,4.1,1360.0,275.0,21.0,1325.0,839.0,535.0,171.0,1513.0,1692.0,17.3,33.9,0.6627,0.3389830508474576,0.5,0.5666892349356804,0.32861635220125784,0.4340904944284089,16,1.0,0.4340904944284089,2.6217224424052286,Very High,-0.06211277011936556,False,True,True,NOx,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NOx. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 17:00:00,7.8,1659.0,275.0,35.9,1685.0,1290.0,423.0,272.0,1946.0,2155.0,16.0,41.5,0.7483,0.6525423728813559,0.7988165680473372,0.872037914691943,0.5628930817610062,0.726054948901428,17,1.4,1.016476928461999,3.238190000429587,Very High,0.6164675580243584,True,True,True,NOx,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NOx. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 18:00:00,10.2,1802.0,275.0,47.7,1924.0,748.0,356.0,192.0,2235.0,2452.0,13.7,52.8,0.8244,0.8559322033898304,0.5621301775147929,0.5050778605280974,0.7484276729559748,0.6732672051188666,18,1.4,0.9425740871664132,3.7718741278677728,Very High,0.5336841274381858,True,True,True,CO,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by CO. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 19:00:00,6.6,1549.0,275.0,30.1,1553.0,1148.0,446.0,288.0,1796.0,2032.0,13.0,55.1,0.824,0.5508474576271186,0.8461538461538461,0.7758970886932971,0.4716981132075472,0.6651065936414308,19,1.4,0.931149231098003,4.236360577676214,Very High,0.4644864498084411,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 20:00:00,4.3,1407.0,275.0,22.0,1351.0,729.0,516.0,254.0,1557.0,1751.0,12.4,56.8,0.8141,0.3559322033898305,0.7455621301775147,0.4922139471902505,0.3443396226415094,0.48509160488719233,20,1.4,0.6791282468420692,4.453436520947516,Very High,0.2170759432713023,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 21:00:00,4.9,1374.0,275.0,19.0,1268.0,810.0,536.0,267.0,1531.0,1675.0,10.7,62.1,0.7972,0.4067796610169492,0.7840236686390532,0.5470548408937034,0.2971698113207547,0.5142374879524249,21,1.4,0.7199324831333948,4.723351471130288,Very High,0.26991495018277156,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-17 22:00:00,2.6,1127.0,275.0,9.2,948.0,427.0,703.0,198.0,1188.0,1312.0,10.5,61.1,0.7755,0.211864406779661,0.5798816568047337,0.2877454299255247,0.1430817610062893,0.30908244591772077,22,1.0,0.30908244591772077,4.5983434226196005,Very High,-0.12500804851068725,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-17 23:00:00,2.3,1096.0,275.0,7.1,860.0,274.0,777.0,145.0,1131.0,1179.0,9.7,62.5,0.7509,0.18644067796610167,0.4230769230769231,0.18415707515233581,0.110062893081761,0.22975328156349742,23,1.0,0.22975328156349742,3.811619775721099,Very High,-0.7867236468985017,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 00:00:00,2.7,1119.0,275.0,8.2,908.0,387.0,735.0,167.0,1173.0,1197.0,8.8,65.5,0.7435,0.22033898305084745,0.4881656804733728,0.26066350710900477,0.12735849056603774,0.2787806899240562,0,0.8,0.22302455193924497,3.09207024049393,Very High,-0.7195495352271686,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 01:00:00,2.2,999.0,275.0,5.1,771.0,235.0,864.0,127.0,1068.0,995.0,8.8,63.8,0.7236,0.17796610169491525,0.3698224852071006,0.15775220040622884,0.07861635220125786,0.2010067723520585,1,0.8,0.16080541788164682,2.321726427277574,Very High,-0.770343813216356,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 02:00:00,2.0,987.0,275.0,5.6,794.0,225.0,852.0,119.0,1106.0,971.0,8.5,65.0,0.7221,0.16101694915254236,0.34615384615384615,0.15098171970209887,0.08647798742138364,0.18988457369402567,2,0.8,0.15190765895522054,1.7945058393907254,Very High,-0.5272205878868488,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 03:00:00,1.3,912.0,275.0,3.5,685.0,205.0,934.0,101.5,1050.0,876.0,7.5,69.3,0.7201,0.10169491525423728,0.2943786982248521,0.13744075829383887,0.05345911949685535,0.14915516260531497,3,0.8,0.11932413008425198,1.1938974863415828,High,-0.6006083530491426,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 04:00:00,1.2,893.0,275.0,3.8,701.0,185.0,935.0,84.0,1045.0,844.0,6.4,74.0,0.7134,0.09322033898305083,0.24260355029585798,0.12389979688557888,0.05817610062893081,0.13122715861606063,4,0.8,0.10498172689284851,0.9897967673167105,Moderate,-0.20410071902487226,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-18 05:00:00,1.1,878.0,275.0,3.6,687.0,212.0,964.0,89.0,1035.0,813.0,5.9,76.6,0.7179,0.0847457627118644,0.25739644970414205,0.14218009478672985,0.055031446540880505,0.1363241542444534,5,0.8,0.10905932339556274,0.8691028091487758,Moderate,-0.12069395816793471,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-18 06:00:00,1.4,996.0,275.0,6.6,841.0,358.0,797.0,122.0,1127.0,1005.0,6.1,76.7,0.7271,0.11016949152542371,0.3550295857988166,0.24102911306702776,0.10220125786163521,0.20250577374641524,6,1.0,0.20250577374641524,0.848584030955946,Moderate,-0.020518778192829767,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-18 07:00:00,2.1,1119.0,275.0,9.9,974.0,531.0,710.0,162.0,1224.0,1170.0,6.8,74.5,0.7415,0.1694915254237288,0.4733727810650888,0.35815842924847663,0.1540880503144654,0.28954787026840306,7,1.3,0.376412231348924,1.0641908444232233,Moderate,0.21560681346727728,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-11-18 08:00:00,4.5,1407.0,275.0,21.5,1339.0,992.0,531.0,225.0,1584.0,1533.0,7.7,72.5,0.7666,0.3728813559322034,0.6597633136094674,0.6702775897088693,0.33647798742138363,0.511670230093522,8,1.3,0.6651712991215786,1.5774544845895813,Very High,0.513263640166358,True,True,False,NOx,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NOx. Monitor conditions closely and limit prolonged exposure."
2004-11-18 09:00:00,5.6,1503.0,275.0,27.8,1498.0,1132.0,469.0,249.0,1749.0,1783.0,8.9,67.4,0.7714,0.4661016949152542,0.7307692307692307,0.7650643195666892,0.43553459119496857,0.60089581429755,9,1.3,0.781164558586815,2.2392949130921442,Very High,0.661840428502563,True,True,True,NOx,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NOx. Avoid outdoor activity, close windows, and activate air purification."
2004-11-18 10:00:00,5.6,1446.0,275.0,22.9,1374.0,1195.0,499.0,282.0,1560.0,1818.0,11.4,58.3,0.7868,0.4661016949152542,0.8284023668639052,0.8077183480027081,0.3584905660377358,0.6205588003987768,10,1.3,0.8067264405184098,2.9410396267177052,Very High,0.701744713625561,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-18 11:00:00,4.7,1416.0,275.0,20.2,1302.0,1120.0,526.0,278.0,1471.0,1826.0,13.4,52.8,0.8086,0.3898305084745763,0.8165680473372781,0.7569397427217331,0.3160377358490566,0.573533647226937,11,1.0,0.573533647226937,3.40551395054908,Very High,0.46447432383137466,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-18 12:00:00,4.2,1448.0,275.0,19.7,1288.0,870.0,518.0,251.0,1506.0,1839.0,15.8,50.1,0.892,0.3474576271186441,0.7366863905325444,0.5876777251184834,0.3081761006289308,0.4969635371741363,12,1.0,0.4969635371741363,3.699971713976801,Very High,0.294457763427721,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-11-18 13:00:00,3.6,1282.0,275.0,13.8,1111.0,570.0,586.0,208.0,1455.0,1428.0,18.3,50.0,1.0431,0.29661016949152547,0.6094674556213018,0.3845633039945836,0.21540880503144655,0.3805725017577183,13,1.0,0.3805725017577183,3.704131984385595,Very High,0.004160270408794187,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 14:00:00,3.2,1271.0,275.0,15.3,1157.0,384.0,572.0,187.0,1483.0,1353.0,18.8,49.2,1.0548,0.2627118644067797,0.5473372781065088,0.25863236289776576,0.2389937106918239,0.3281047117114673,14,1.0,0.3281047117114673,3.367065396975484,Very High,-0.3370665874101113,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 15:00:00,3.1,1321.0,275.0,15.9,1178.0,381.0,552.0,182.0,1539.0,1491.0,18.4,49.6,1.0391,0.25423728813559326,0.5325443786982248,0.25660121868652674,0.24842767295597484,0.3232431203780608,15,1.0,0.3232431203780608,2.90914395876673,Very High,-0.457921438208754,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-11-18 16:00:00,3.8,1362.0,275.0,17.4,1223.0,541.0,535.0,212.0,1597.0,1517.0,18.3,51.0,1.0586,0.3135593220338983,0.621301775147929,0.36492890995260663,0.2720125786163522,0.3950279836085738,16,1.0,0.3950279836085738,2.4974455018568937,Very High,-0.4116984569098361,False,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
